NOEUD_O;NOEUD_D;VL_HCE
9521;9381;0
9521;9382;0
9521;9383;0
9521;9384;0
9521;9385;0
9521;9386;0
9521;9387;0
9521;9388;0
9521;9389;0
9521;9390;0
9521;9391;0
9521;9392;0
9521;9393;0
9521;9394;0
9521;9395;0
9521;9396;0
9521;9397;0
9521;9398;0
9521;9399;0
9521;9400;0
9521;9401;0
9521;9402;0
9521;9403;0
9521;9404;0
9521;9405;0
9521;9406;0
9521;9407;0
9521;9408;0
9521;9409;0
9521;9410;0
9521;9411;0
9521;9412;0
9521;9413;0
9521;9414;0
9521;9415;0
9521;9416;0
9521;9417;0
9521;9418;0
9521;9419;0
9521;9420;0
9521;9421;0
9521;9422;0
9521;9423;0
9521;9424;0
9521;9425;0
9521;9426;0
9521;9427;0
9521;9428;0
9521;9429;0
9521;9430;0
9521;9431;0
9521;9432;0
9521;9433;0
9521;9434;0
9521;9435;0
9521;9436;0
9521;9437;0
9521;9439;0
9521;9441;0
9521;9448;0
9521;9449;0
9521;9450;0
9521;9451;0
9521;9452;0
9521;9453;0
9521;9454;0
9521;9455;0
9521;9456;0
9521;9457;0
9521;9458;0
9521;9459;0
9521;9460;0
9521;9461;0
9521;9462;0
9521;9463;0
9521;9464;0
9521;9465;0
9521;9466;0
9521;9467;0
9521;9468;0
9521;9469;0
9521;9470;0
9521;9471;0
9521;9472;0
9521;9473;0
9521;9474;0
9521;9475;0
9521;9476;0
9521;9477;0
9521;9478;0
9521;9479;0
9521;9480;0
9521;9481;0
9521;9482;0
9521;9483;0
9521;9484;0
9521;9485;0
9521;9486;0
9521;9487;0
9521;9488;0
9521;9489;0
9521;9490;0
9521;9491;0
9521;9492;0
9521;9493;0
9521;9494;0
9521;9495;0
9521;9496;0
9521;9497;0
9521;9498;0
9521;9499;0
9521;9500;0
9521;9501;0
9521;9502;0
9521;9503;0
9521;9504;0
9521;9505;0
9521;9506;0
9521;9507;0
9521;9508;0
9521;9509;0
9521;9510;0
9521;9511;0
9521;9512;0
9521;9513;0
9521;9514;0
9521;9515;0
9521;9516;0
9521;9517;0
9521;9518;0
9521;9519;0
9521;9520;0
9521;9521;0
9521;9522;0
9521;9523;0
9521;9524;0
9521;9525;0
9521;9526;0
9521;9527;0
9521;9528;0
9521;9529;0
9521;9530;0
9521;9531;0
9521;9532;0
9521;9533;0
9521;9534;0
9521;9535;0
9521;9536;0
9521;9537;0
9521;9538;0
9521;9539;0
9521;9540;0
9521;9541;0
9521;9542;0
9521;9543;0
9521;9544;0
9521;9545;0
9521;9546;0
9521;9547;0
9521;9548;0
9521;9549;0
9521;9550;0
9521;9551;0
9521;9552;0
9521;9553;0
9521;9554;0
9521;9555;0
9521;9556;0
9521;9557;0
9521;9558;0
9521;9559;0
9521;9560;0
9521;9561;0
9521;9562;0
9521;9563;0
9521;9564;0
9521;9565;0
9521;9566;0
9521;9567;0
9521;9568;0
9521;9569;0
9521;9570;0
9521;9571;0
9521;9572;0
9521;9573;0
9521;9574;0
9521;9575;0
9521;9576;0
9521;9577;0
9521;9578;0
9521;9579;0
9521;9580;0
9521;9581;0
9521;9582;0
9521;9583;0
9521;9584;0
9521;9585;0
9521;9586;0
9521;9587;0
9521;9588;0
9521;9589;0
9521;9590;0
9521;9591;0
9521;9592;0
9521;9593;0
9521;9594;0
9521;9595;0
9521;9596;0
9521;9597;0
9521;9598;0
9521;9599;0
9521;9600;0
9521;9601;0
9521;9602;0
9521;9603;0
9521;9604;0
9521;9605;0
9521;9606;0
9521;9607;0
9521;9608;0
9521;9609;0
9521;9610;0
9521;9611;0
9521;9612;0
9521;9613;0
9521;9614;0
9521;9615;0
9521;9616;0
9521;9617;0
9521;9618;0
9521;9619;0
9521;9620;0
9521;9621;0
9521;9622;0
9521;9623;0
9521;9624;0
9521;9625;0
9521;9626;0
9521;9627;0
9521;9628;0
9521;9629;0
9521;9630;0
9521;9631;0
9521;9632;0
9521;9633;0
9521;9634;0
9521;9635;0
9521;9636;0
9521;9637;0
9521;9638;0
9521;9639;0
9521;9640;0
9521;9641;0
9521;9642;0
9521;9643;0
9521;9644;0
9521;9645;0
9521;9646;0
9521;9647;0
9521;9648;0
9521;9649;0
9521;9650;0
9521;9651;0
9521;9652;0
9521;9653;0
9521;9654;0
9521;9655;0
9521;9656;0
9521;9657;0
9521;9658;0
9521;9659;0
9521;9660;0
9521;9661;0
9521;9662;0
9521;9663;0
9521;9664;0
9521;9665;0
9521;9666;0
9521;9667;0
9521;9668;0
9521;9669;0
9521;9670;0
9521;9671;0
9522;7778;0.66
9522;7800;0.39
9522;7802;0.19
9522;7803;0
9522;7805;0
9522;7806;0.29
9522;7809;0.15
9522;7810;0.04
9522;7812;0.05
9522;7813;0.42
9522;7814;0.07
9522;7815;0.09
9522;7817;0.12
9522;7818;0.04
9522;7819;0.05
9522;7820;0.21
9522;7837;0.67
9522;9065;0
9522;9067;0
9522;9068;0
9522;9071;0
9522;9073;0
9522;9074;0
9522;9075;0
9522;9076;0
9522;9077;0
9522;9078;0
9522;9079;0
9522;9080;0
9522;9081;0
9522;9083;0
9522;9086;0
9522;9090;0
9522;9092;0
9522;9097;0
9522;9098;0
9522;9099;0
9522;9100;0
9522;9103;0
9522;9104;0
9522;9108;0
9522;9109;0
9522;9110;0
9522;9111;0
9522;9115;0
9522;9116;0
9522;9117;0
9522;9118;0
9522;9119;0
9522;9120;0
9522;9121;0
9522;9122;0
9522;9123;0
9522;9124;0
9522;9125;0
9522;9126;0
9522;9127;0
9522;9128;0
9522;9129;0
9522;9130;0
9522;9131;0
9522;9132;0
9522;9133;0
9522;9136;0
9522;9137;0
9522;9139;0
9522;9140;0
9522;9141;0
9522;9147;0
9522;9149;0
9522;9150;0
9522;9151;0
9522;9152;0
9522;9154;0
9522;9155;0
9522;9156;0
9522;9157;0
9522;9159;0
9522;9160;0
9522;9161;0
9522;9162;0
9522;9163;0
9522;9164;0
9522;9165;0
9522;9166;0
9522;9167;0
9522;9168;0
9522;9169;0
9522;9170;0
9522;9171;0
9522;9172;0
9522;9173;0
9522;9174;0
9522;9175;0
9522;9176;0
9522;9177;0
9522;9178;0
9522;9179;0
9522;9180;0
9522;9181;0
9522;9182;0
9522;9183;0
9522;9184;0
9522;9185;0
9522;9186;0
9522;9187;0
9522;9188;0
9522;9189;0
9522;9190;0
9522;9191;0
9522;9192;0
9522;9193;0
9522;9194;0
9522;9195;0
9522;9196;0
9522;9197;0
9522;9198;0
9522;9199;0
9522;9200;0
9522;9202;0
9522;9203;0
9522;9204;0
9522;9205;0
9522;9206;0
9522;9210;0
9522;9211;0
9522;9212;0
9522;9217;0
9522;9224;0
9522;9225;0
9522;9228;0
9522;9229;0
9522;9230;0
9522;9231;0
9522;9232;0
9522;9233;0
9522;9234;0
9522;9236;0
9522;9237;0
9522;9238;0
9522;9239;0
9522;9244;0
9522;9245;0
9522;9246;0
9522;9251;0
9522;9252;0
9522;9255;0
9522;9256;0
9522;9257;0
9522;9258;0
9522;9259;0
9522;9260;0
9522;9261;0
9522;9262;0
9522;9263;0
9522;9264;0
9522;9265;0
9522;9266;0
9522;9267;0
9522;9268;0
9522;9269;0
9522;9270;0
9522;9271;0
9522;9272;0
9522;9273;0
9522;9274;0
9522;9275;0
9522;9276;0
9522;9277;0
9522;9278;0
9522;9279;0
9522;9280;0
9522;9281;0
9522;9282;0
9522;9283;0
9522;9284;0
9522;9285;0
9522;9286;0
9522;9287;0
9522;9288;0
9522;9289;0
9522;9290;0
9522;9291;0
9522;9292;0
9522;9293;0
9522;9294;0
9522;9295;0
9522;9296;0
9522;9297;0
9522;9298;0
9522;9299;0
9522;9300;0
9522;9301;0
9522;9302;0
9522;9303;0
9522;9304;0
9522;9305;0
9522;9306;0
9522;9307;0
9522;9308;0
9522;9309;0
9522;9310;0
9522;9311;0
9522;9312;0
9522;9313;0
9522;9314;0
9522;9315;0
9522;9316;0
9522;9317;0
9522;9318;0
9522;9319;0
9522;9320;0
9522;9321;0
9522;9322;0
9522;9323;0
9522;9324;0
9522;9325;0
9522;9326;0
9522;9327;0
9522;9328;0
9522;9329;0
9522;9330;0
9522;9331;0
9522;9332;0
9522;9333;0
9522;9334;0
9522;9335;0
9522;9336;0
9522;9337;0
9522;9338;0
9522;9339;0
9522;9340;0
9522;9341;0
9522;9342;0
9522;9343;0
9522;9344;0
9522;9345;0
9522;9346;0
9522;9347;0
9522;9348;0
9522;9349;0
9522;9350;0
9522;9351;0
9522;9352;0
9522;9353;0
9522;9354;0
9522;9355;0
9522;9356;0
9522;9357;0
9522;9358;0
9522;9359;0
9522;9360;0
9522;9361;0
9522;9362;0
9522;9363;0
9522;9364;0
9522;9365;0
9522;9366;0
9522;9367;0
9522;9368;0
9522;9369;0
9522;9370;0
9522;9371;0
9522;9372;0
9522;9373;0
9522;9374;0
9522;9375;0
9522;9376;0
9522;9377;0
9522;9378;0
9522;9379;0
9522;9380;0
9522;9381;0
9522;9382;0
9522;9383;0
9522;9384;0
9522;9385;0
9522;9386;0
9522;9387;0
9522;9388;0
9522;9389;0
9522;9390;0
9522;9391;0
9522;9392;0
9522;9393;0
9522;9394;0
9522;9395;0
9522;9396;0
9522;9397;0
9522;9398;0
9522;9399;0
9522;9400;0
9522;9401;0
9522;9402;0
9522;9403;0
9522;9404;0
9522;9405;0
9522;9406;0
9522;9407;0
9522;9408;0
9522;9409;0
9522;9410;0
9522;9411;0
9522;9412;0
9522;9413;0
9522;9414;0
9522;9415;0
9522;9416;0
9522;9417;0
9522;9418;0
9522;9419;0
9522;9420;0
9522;9421;0
9522;9422;0
9522;9423;0
9522;9424;0
9522;9425;0
9522;9426;0
9522;9427;0
9522;9428;0
9522;9429;0
9522;9430;0
9522;9431;0
9522;9432;0
9522;9433;0
9522;9434;0
9522;9435;0
9522;9436;0
9522;9437;0
9522;9439;0
9522;9441;0
9522;9448;0
9522;9449;0
9522;9450;0
9522;9451;0
9522;9452;0
9522;9453;0
9522;9454;0
9522;9455;0
9522;9456;0
9522;9457;0
9522;9458;0
9522;9459;0
9522;9460;0
9522;9461;0
9522;9462;0
9522;9463;0
9522;9464;0
9522;9465;0
9522;9466;0
9522;9467;0
9522;9468;0
9522;9469;0
9522;9470;0
9522;9471;0
9522;9472;0
9522;9473;0
9522;9474;0
9522;9475;0
9522;9476;0
9522;9477;0
9522;9478;0
9522;9479;0
9522;9480;0
9522;9481;0
9522;9482;0
9522;9483;0
9522;9484;0
9522;9485;0
9522;9486;0
9522;9487;0
9522;9488;0
9522;9489;0
9522;9490;0
9522;9491;0
9522;9492;0
9522;9493;0
9522;9494;0
9522;9495;0
9522;9496;0
9522;9497;0
9522;9498;0
9522;9499;0
9522;9500;0
9522;9501;0
9522;9502;0
9522;9503;0
9522;9504;0
9522;9505;0
9522;9506;0
9522;9507;0
9522;9508;0
9522;9509;0
9522;9510;0
9522;9511;0
9522;9512;0
9522;9513;0
9522;9514;0
9522;9515;0
9522;9516;0
9522;9517;0
9522;9518;0
9522;9519;0
9522;9520;0
9522;9521;0
9522;9522;0
9522;9523;0
9522;9524;0
9522;9525;0
9522;9526;0
9522;9527;0
9522;9528;0
9522;9529;0
9522;9530;0
9522;9531;0
9522;9532;0
9522;9533;0
9522;9534;0
9522;9535;0
9522;9536;0
9522;9537;0
9522;9538;0
9522;9539;0
9522;9540;0
9522;9541;0
9522;9542;0
9522;9543;0
9522;9544;0
9522;9545;0
9522;9546;0
9522;9547;0
9522;9548;0
9522;9549;0
9522;9550;0
9522;9551;0
9522;9552;0
9522;9553;0
9522;9554;0
9522;9555;0
9522;9556;0
9522;9557;0
9522;9558;0
9522;9559;0
9522;9560;0
9522;9561;0
9522;9562;0
9522;9563;0
9522;9564;0
9522;9565;0
9522;9566;0
9522;9567;0
9522;9568;0
9522;9569;0
9522;9570;0
9522;9571;0
9522;9572;0
9522;9573;0
9522;9574;0
9522;9575;0
9522;9576;0
9522;9577;0
9522;9578;0
9522;9579;0
9522;9580;0
9522;9581;0
9522;9582;0
9522;9583;0
9522;9584;0
9522;9585;0
9522;9586;0
9522;9587;0
9522;9588;0
9522;9589;0
9522;9590;0
9522;9591;0
9522;9592;0
9522;9593;0
9522;9594;0
9522;9595;0
9522;9596;0
9522;9597;0
9522;9598;0
9522;9599;0
9522;9600;0
9522;9601;0
9522;9602;0
9522;9603;0
9522;9604;0
9522;9605;0
9522;9606;0
9522;9607;0
9522;9608;0
9522;9609;0
9522;9610;0
9522;9611;0
9522;9612;0
9522;9613;0
9522;9614;0
9522;9615;0
9522;9616;0
9522;9617;0
9522;9618;0
9522;9619;0
9522;9620;0
9522;9621;0
9522;9622;0
9522;9623;0
9522;9624;0
9522;9625;0
9522;9626;0
9522;9627;0
9522;9628;0
9522;9629;0
9522;9630;0
9522;9631;0
9522;9632;0
9522;9633;0
9522;9634;0
9522;9635;0
9522;9636;0
9522;9637;0
9522;9638;0
9522;9639;0
9522;9640;0
9522;9641;0
9522;9642;0
9522;9643;0
9522;9644;0
9522;9645;0
9522;9646;0
9522;9647;0
9522;9648;0
9522;9649;0
9522;9650;0
9522;9651;0
9522;9652;0
9522;9653;0
9522;9654;0
9522;9655;0
9522;9656;0
9522;9657;0
9522;9658;0
9522;9659;0
9522;9660;0
9522;9661;0
9522;9662;0
9522;9663;0
9522;9664;0
9522;9665;0
9522;9666;0
9522;9667;0
9522;9668;0
9522;9669;0
9522;9670;0
9522;9671;0
9523;7778;0.35
9523;7800;0.21
9523;7802;0.1
9523;7803;0
9523;7805;0
9523;7806;0.15
9523;7809;0.08
9523;7810;0.02
9523;7812;0.03
9523;7813;0.22
9523;7814;0.04
9523;7815;0.05
9523;7817;0.06
9523;7818;0.02
9523;7819;0.03
9523;7820;0.11
9523;7837;0.36
9523;9065;0
9523;9067;0
9523;9068;0
9523;9071;0
9523;9073;0
9523;9074;0
9523;9075;0
9523;9076;0
9523;9077;0
9523;9078;0
9523;9079;0
9523;9080;0
9523;9081;0
9523;9083;0
9523;9086;0
9523;9090;0
9523;9092;0
9523;9097;0
9523;9098;0
9523;9099;0
9523;9100;0
9523;9103;0
9523;9104;0
9523;9108;0
9523;9109;0
9523;9110;0
9523;9111;0
9523;9115;0
9523;9116;0
9523;9117;0
9523;9118;0
9523;9119;0
9523;9120;0
9523;9121;0
9523;9122;0
9523;9123;0
9523;9124;0
9523;9125;0
9523;9126;0
9523;9127;0
9523;9128;0
9523;9129;0
9523;9130;0
9523;9131;0
9523;9132;0
9523;9133;0
9523;9136;0
9523;9137;0
9523;9139;0
9523;9140;0
9523;9141;0
9523;9147;0
9523;9149;0
9523;9150;0
9523;9151;0
9523;9152;0
9523;9154;0
9523;9155;0
9523;9156;0
9523;9157;0
9523;9159;0
9523;9160;0
9523;9161;0
9523;9162;0
9523;9163;0
9523;9164;0
9523;9165;0
9523;9166;0
9523;9167;0
9523;9168;0
9523;9169;0
9523;9170;0
9523;9171;0
9523;9172;0
9523;9173;0
9523;9174;0
9523;9175;0
9523;9176;0
9523;9177;0
9523;9178;0
9523;9179;0
9523;9180;0
9523;9181;0
9523;9182;0
9523;9183;0
9523;9184;0
9523;9185;0
9523;9186;0
9523;9187;0
9523;9188;0
9523;9189;0
9523;9190;0
9523;9191;0
9523;9192;0
9523;9193;0
9523;9194;0
9523;9195;0
9523;9196;0
9523;9197;0
9523;9198;0
9523;9199;0
9523;9200;0
9523;9202;0
9523;9203;0
9523;9204;0
9523;9205;0
9523;9206;0
9523;9210;0
9523;9211;0
9523;9212;0
9523;9217;0
9523;9224;0
9523;9225;0
9523;9228;0
9523;9229;0
9523;9230;0
9523;9231;0
9523;9232;0
9523;9233;0
9523;9234;0
9523;9236;0
9523;9237;0
9523;9238;0
9523;9239;0
9523;9244;0
9523;9245;0
9523;9246;0
9523;9251;0
9523;9252;0
9523;9255;0
9523;9256;0
9523;9257;0
9523;9258;0
9523;9259;0
9523;9260;0
9523;9261;0
9523;9262;0
9523;9263;0
9523;9264;0
9523;9265;0
9523;9266;0
9523;9267;0
9523;9268;0
9523;9269;0
9523;9270;0
9523;9271;0
9523;9272;0
9523;9273;0
9523;9274;0
9523;9275;0
9523;9276;0
9523;9277;0
9523;9278;0
9523;9279;0
9523;9280;0
9523;9281;0
9523;9282;0
9523;9283;0
9523;9284;0
9523;9285;0
9523;9286;0
9523;9287;0
9523;9288;0
9523;9289;0
9523;9290;0
9523;9291;0
9523;9292;0
9523;9293;0
9523;9294;0
9523;9295;0
9523;9296;0
9523;9297;0
9523;9298;0
9523;9299;0
9523;9300;0
9523;9301;0
9523;9302;0
9523;9303;0
9523;9304;0
9523;9305;0
9523;9306;0
9523;9307;0
9523;9308;0
9523;9309;0
9523;9310;0
9523;9311;0
9523;9312;0
9523;9313;0
9523;9314;0
9523;9315;0
9523;9316;0
9523;9317;0
9523;9318;0
9523;9319;0
9523;9320;0
9523;9321;0
9523;9322;0
9523;9323;0
9523;9324;0
9523;9325;0
9523;9326;0
9523;9327;0
9523;9328;0
9523;9329;0
9523;9330;0
9523;9331;0
9523;9332;0
9523;9333;0
9523;9334;0
9523;9335;0
9523;9336;0
9523;9337;0
9523;9338;0
9523;9339;0
9523;9340;0
9523;9341;0
9523;9342;0
9523;9343;0
9523;9344;0
9523;9345;0
9523;9346;0
9523;9347;0
9523;9348;0
9523;9349;0
9523;9350;0
9523;9351;0
9523;9352;0
9523;9353;0
9523;9354;0
9523;9355;0
9523;9356;0
9523;9357;0
9523;9358;0
9523;9359;0
9523;9360;0
9523;9361;0
9523;9362;0
9523;9363;0
9523;9364;0
9523;9365;0
9523;9366;0
9523;9367;0
9523;9368;0
9523;9369;0
9523;9370;0
9523;9371;0
9523;9372;0
9523;9373;0
9523;9374;0
9523;9375;0
9523;9376;0
9523;9377;0
9523;9378;0
9523;9379;0
9523;9380;0
9523;9381;0
9523;9382;0
9523;9383;0
9523;9384;0
9523;9385;0
9523;9386;0
9523;9387;0
9523;9388;0
9523;9389;0
9523;9390;0
9523;9391;0
9523;9392;0
9523;9393;0
9523;9394;0
9523;9395;0
9523;9396;0
9523;9397;0
9523;9398;0
9523;9399;0
9523;9400;0
9523;9401;0
9523;9402;0
9523;9403;0
9523;9404;0
9523;9405;0
9523;9406;0
9523;9407;0
9523;9408;0
9523;9409;0
9523;9410;0
9523;9411;0
9523;9412;0
9523;9413;0
9523;9414;0
9523;9415;0
9523;9416;0
9523;9417;0
9523;9418;0
9523;9419;0
9523;9420;0
9523;9421;0
9523;9422;0
9523;9423;0
9523;9424;0
9523;9425;0
9523;9426;0
9523;9427;0
9523;9428;0
9523;9429;0
9523;9430;0
9523;9431;0
9523;9432;0
9523;9433;0
9523;9434;0
9523;9435;0
9523;9436;0
9523;9437;0
9523;9439;0
9523;9441;0
9523;9448;0
9523;9449;0
9523;9450;0
9523;9451;0
9523;9452;0
9523;9453;0
9523;9454;0
9523;9455;0
9523;9456;0
9523;9457;0
9523;9458;0
9523;9459;0
9523;9460;0
9523;9461;0
9523;9462;0
9523;9463;0
9523;9464;0
9523;9465;0
9523;9466;0
9523;9467;0
9523;9468;0
9523;9469;0
9523;9470;0
9523;9471;0
9523;9472;0
9523;9473;0
9523;9474;0
9523;9475;0
9523;9476;0
9523;9477;0
9523;9478;0
9523;9479;0
9523;9480;0
9523;9481;0
9523;9482;0
9523;9483;0
9523;9484;0
9523;9485;0
9523;9486;0
9523;9487;0
9523;9488;0
9523;9489;0
9523;9490;0
9523;9491;0
9523;9492;0
9523;9493;0
9523;9494;0
9523;9495;0
9523;9496;0
9523;9497;0
9523;9498;0
9523;9499;0
9523;9500;0
9523;9501;0
9523;9502;0
9523;9503;0
9523;9504;0
9523;9505;0
9523;9506;0
9523;9507;0
9523;9508;0
9523;9509;0
9523;9510;0
9523;9511;0
9523;9512;0
9523;9513;0
9523;9514;0
9523;9515;0
9523;9516;0
9523;9517;0
9523;9518;0
9523;9519;0
9523;9520;0
9523;9521;0
9523;9522;0
9523;9523;0
9523;9524;0
9523;9525;0
9523;9526;0
9523;9527;0
9523;9528;0
9523;9529;0
9523;9530;0
9523;9531;0
9523;9532;0
9523;9533;0
9523;9534;0
9523;9535;0
9523;9536;0
9523;9537;0
9523;9538;0
9523;9539;0
9523;9540;0
9523;9541;0
9523;9542;0
9523;9543;0
9523;9544;0
9523;9545;0
9523;9546;0
9523;9547;0
9523;9548;0
9523;9549;0
9523;9550;0
9523;9551;0
9523;9552;0
9523;9553;0
9523;9554;0
9523;9555;0
9523;9556;0
9523;9557;0
9523;9558;0
9523;9559;0
9523;9560;0
9523;9561;0
9523;9562;0
9523;9563;0
9523;9564;0
9523;9565;0
9523;9566;0
9523;9567;0
9523;9568;0
9523;9569;0
9523;9570;0
9523;9571;0
9523;9572;0
9523;9573;0
9523;9574;0
9523;9575;0
9523;9576;0
9523;9577;0
9523;9578;0
9523;9579;0
9523;9580;0
9523;9581;0
9523;9582;0
9523;9583;0
9523;9584;0
9523;9585;0
9523;9586;0
9523;9587;0
9523;9588;0
9523;9589;0
9523;9590;0
9523;9591;0
9523;9592;0
9523;9593;0
9523;9594;0
9523;9595;0
9523;9596;0
9523;9597;0
9523;9598;0
9523;9599;0
9523;9600;0
9523;9601;0
9523;9602;0
9523;9603;0
9523;9604;0
9523;9605;0
9523;9606;0
9523;9607;0
9523;9608;0
9523;9609;0
9523;9610;0
9523;9611;0
9523;9612;0
9523;9613;0
9523;9614;0
9523;9615;0
9523;9616;0
9523;9617;0
9523;9618;0
9523;9619;0
9523;9620;0
9523;9621;0
9523;9622;0
9523;9623;0
9523;9624;0
9523;9625;0
9523;9626;0
9523;9627;0
9523;9628;0
9523;9629;0
9523;9630;0
9523;9631;0
9523;9632;0
9523;9633;0
9523;9634;0
9523;9635;0
9523;9636;0
9523;9637;0
9523;9638;0
9523;9639;0
9523;9640;0
9523;9641;0
9523;9642;0
9523;9643;0
9523;9644;0
9523;9645;0
9523;9646;0
9523;9647;0
9523;9648;0
9523;9649;0
9523;9650;0
9523;9651;0
9523;9652;0
9523;9653;0
9523;9654;0
9523;9655;0
9523;9656;0
9523;9657;0
9523;9658;0
9523;9659;0
9523;9660;0
9523;9661;0
9523;9662;0
9523;9663;0
9523;9664;0
9523;9665;0
9523;9666;0
9523;9667;0
9523;9668;0
9523;9669;0
9523;9670;0
9523;9671;0
9524;7778;1.38
9524;7800;0.81
9524;7802;0.41
9524;7803;0
9524;7805;0
9524;7806;0.61
9524;7809;0.31
9524;7810;0.08
9524;7812;0.1
9524;7813;0.88
9524;7814;0.15
9524;7815;0.18
9524;7817;0.25
9524;7818;0.08
9524;7819;0.1
9524;7820;0.44
9524;7837;1.41
9524;9065;0
9524;9067;0
9524;9068;0
9524;9071;0
9524;9073;0
9524;9074;0
9524;9075;0
9524;9076;0
9524;9077;0
9524;9078;0
9524;9079;0
9524;9080;0
9524;9081;0
9524;9083;0
9524;9086;0
9524;9090;0
9524;9092;0
9524;9097;0
9524;9098;0
9524;9099;0
9524;9100;0
9524;9103;0
9524;9104;0
9524;9108;0
9524;9109;0
9524;9110;0
9524;9111;0
9524;9115;0
9524;9116;0
9524;9117;0
9524;9118;0
9524;9119;0
9524;9120;0
9524;9121;0
9524;9122;0
9524;9123;0
9524;9124;0
9524;9125;0
9524;9126;0
9524;9127;0
9524;9128;0
9524;9129;0
9524;9130;0
9524;9131;0
9524;9132;0
9524;9133;0
9524;9136;0
9524;9137;0
9524;9139;0
9524;9140;0
9524;9141;0
9524;9147;0
9524;9149;0
9524;9150;0
9524;9151;0
9524;9152;0
9524;9154;0
9524;9155;0
9524;9156;0
9524;9157;0
9524;9159;0
9524;9160;0
9524;9161;0
9524;9162;0
9524;9163;0
9524;9164;0
9524;9165;0
9524;9166;0
9524;9167;0
9524;9168;0
9524;9169;0
9524;9170;0
9524;9171;0
9524;9172;0
9524;9173;0
9524;9174;0
9524;9175;0
9524;9176;0
9524;9177;0
9524;9178;0
9524;9179;0
9524;9180;0
9524;9181;0
9524;9182;0
9524;9183;0
9524;9184;0
9524;9185;0
9524;9186;0
9524;9187;0
9524;9188;0
9524;9189;0
9524;9190;0
9524;9191;0
9524;9192;0
9524;9193;0
9524;9194;0
9524;9195;0
9524;9196;0
9524;9197;0
9524;9198;0
9524;9199;0
9524;9200;0
9524;9202;0
9524;9203;0
9524;9204;0
9524;9205;0
9524;9206;0
9524;9210;0
9524;9211;0
9524;9212;0
9524;9217;0
9524;9224;0
9524;9225;0
9524;9228;0
9524;9229;0
9524;9230;0
9524;9231;0
9524;9232;0
9524;9233;0
9524;9234;0
9524;9236;0
9524;9237;0
9524;9238;0
9524;9239;0
9524;9244;0
9524;9245;0
9524;9246;0
9524;9251;0
9524;9252;0
9524;9255;0
9524;9256;0
9524;9257;0
9524;9258;0
9524;9259;0
9524;9260;0
9524;9261;0
9524;9262;0
9524;9263;0
9524;9264;0
9524;9265;0
9524;9266;0
9524;9267;0
9524;9268;0
9524;9269;0
9524;9270;0
9524;9271;0
9524;9272;0
9524;9273;0
9524;9274;0
9524;9275;0
9524;9276;0
9524;9277;0
9524;9278;0
9524;9279;0
9524;9280;0
9524;9281;0
9524;9282;0
9524;9283;0
9524;9284;0
9524;9285;0
9524;9286;0
9524;9287;0
9524;9288;0
9524;9289;0
9524;9290;0
9524;9291;0
9524;9292;0
9524;9293;0
9524;9294;0
9524;9295;0
9524;9296;0
9524;9297;0
9524;9298;0
9524;9299;0
9524;9300;0
9524;9301;0
9524;9302;0
9524;9303;0
9524;9304;0
9524;9305;0
9524;9306;0
9524;9307;0
9524;9308;0
9524;9309;0
9524;9310;0
9524;9311;0
9524;9312;0
9524;9313;0
9524;9314;0
9524;9315;0
9524;9316;0
9524;9317;0
9524;9318;0
9524;9319;0
9524;9320;0
9524;9321;0
9524;9322;0
9524;9323;0
9524;9324;0
9524;9325;0
9524;9326;0
9524;9327;0
9524;9328;0
9524;9329;0
9524;9330;0
9524;9331;0
9524;9332;0
9524;9333;0
9524;9334;0
9524;9335;0
9524;9336;0
9524;9337;0
9524;9338;0
9524;9339;0
9524;9340;0
9524;9341;0
9524;9342;0
9524;9343;0
9524;9344;0
9524;9345;0
9524;9346;0
9524;9347;0
9524;9348;0
9524;9349;0
9524;9350;0
9524;9351;0
9524;9352;0
9524;9353;0
9524;9354;0
9524;9355;0
9524;9356;0
9524;9357;0
9524;9358;0
9524;9359;0
9524;9360;0
9524;9361;0
9524;9362;0
9524;9363;0
9524;9364;0
9524;9365;0
9524;9366;0
9524;9367;0
9524;9368;0
9524;9369;0
9524;9370;0
9524;9371;0
9524;9372;0
9524;9373;0
9524;9374;0
9524;9375;0
9524;9376;0
9524;9377;0
9524;9378;0
9524;9379;0
9524;9380;0
9524;9381;0
9524;9382;0
9524;9383;0
9524;9384;0
9524;9385;0
9524;9386;0
9524;9387;0
9524;9388;0
9524;9389;0
9524;9390;0
9524;9391;0
9524;9392;0
9524;9393;0
9524;9394;0
9524;9395;0
9524;9396;0
9524;9397;0
9524;9398;0
9524;9399;0
9524;9400;0
9524;9401;0
9524;9402;0
9524;9403;0
9524;9404;0
9524;9405;0
9524;9406;0
9524;9407;0
9524;9408;0
9524;9409;0
9524;9410;0
9524;9411;0
9524;9412;0
9524;9413;0
9524;9414;0
9524;9415;0
9524;9416;0
9524;9417;0
9524;9418;0
9524;9419;0
9524;9420;0
9524;9421;0
9524;9422;0
9524;9423;0
9524;9424;0
9524;9425;0
9524;9426;0
9524;9427;0
9524;9428;0
9524;9429;0
9524;9430;0
9524;9431;0
9524;9432;0
9524;9433;0
9524;9434;0
9524;9435;0
9524;9436;0
9524;9437;0
9524;9439;0
9524;9441;0
9524;9448;0
9524;9449;0
9524;9450;0
9524;9451;0
9524;9452;0
9524;9453;0
9524;9454;0
9524;9455;0
9524;9456;0
9524;9457;0
9524;9458;0
